"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RTCA-AS1",29.6659935154301,-0.685805784377838,0.175906507526146,-3.89869478976441,9.67125842935542e-05,0.00124466657853427
"RTCB",146.338107994117,0.331056270057708,0.0771008927916731,4.29380592196543,1.75636020768482e-05,0.000357457230308212
"RTEL1P1",115.53103314834,-0.860276884889743,0.238508821489903,-3.60689755421126,0.000309879933645962,0.0030196041466307
"RTN2",34.4830471916172,-0.435956364041073,0.144204967822814,-3.02317160513316,0.00250140353452313,0.0147236736139781
"RTN4",1265.32362059878,-0.155683706150104,0.0715040707043234,-2.17727053322421,0.0294603883974036,0.0947703514733911
"RTTN",205.801244175439,-0.454179041726491,0.110325927537896,-4.11670268142985,3.84331351670058e-05,0.000630646569731458
"RUFY1",1327.76271033181,-0.571540359435811,0.138227644474693,-4.13477609061371,3.55300878455562e-05,0.00059686650313129
"RUFY2",325.029257277852,-0.428208963551515,0.070211117944009,-6.09887687435767,1.06816304098134e-09,3.22632628451194e-07
"RUFY3",228.845535327123,-0.382302459474251,0.15214595718663,-2.51273491943857,0.0119799313903771,0.0484340167132908
"RUNDC3A",501.267782177864,-1.00930338523198,0.239471309878042,-4.2147152648307,2.50093511771659e-05,0.000458247114590185
"RUNDC3A-AS1",43.7510683613077,-0.961695962373971,0.258837489631945,-3.71544309034004,0.000202847918152762,0.00218519287210519
"RUNX1",1305.7340454699,0.149402843776852,0.0390767195758145,3.82332103100387,0.000131666169737204,0.00157369500855451
"RUNX1T1",32.841815521539,-0.750609895699063,0.296183610622369,-2.53427221756737,0.0112681158747746,0.0463174756310908
"RUNX2",497.849191555268,0.361567188237608,0.096402232980823,3.75061009540654,0.000176404828197896,0.00198043245731273
"RWDD2A",25.5079877003618,0.334023487072824,0.145797632387556,2.29100762202318,0.0219629728326939,0.0762241192268438
"RWDD3",93.7288061281401,-0.293551285780149,0.0885178654101464,-3.31629422399629,0.000912197369709716,0.00677895805116262
"RWDD4",118.305210911697,0.17485081401533,0.0784631582826636,2.22844476111234,0.0258508710381675,0.0855396665357297
"RXRA",1524.42955029212,-0.302206028972446,0.120599586667358,-2.50586289160345,0.0122152977047167,0.0491220819297129
"RYBP",1679.70575589369,-0.327198698986961,0.0820372759749837,-3.9884149625682,6.65162380514532e-05,0.000947670319765534
"RYR2",10.1506759581932,-1.00586386827048,0.256773923756107,-3.91731315063708,8.95414002432019e-05,0.001172163035001
"S100A10",474.055001293649,0.330242199284089,0.12710827081567,2.59811731498574,0.00937364630353006,0.040353448528057
"S100A4",487.014360539742,0.318955922529516,0.136314545554383,2.33985244371641,0.0192913600020189,0.0691104510949518
"S100A6",520.834898601086,0.312735331706996,0.133368329962563,2.34489951096172,0.01903220835246,0.0684297738998639
"SAAL1",47.6244070091013,-0.314818439861225,0.103343709479417,-3.04632416861258,0.00231657927635148,0.0138949392757139
"SAE1",187.80263125733,0.292111254238912,0.070378086750555,4.15059953639062,3.31605519340084e-05,0.000569023924783573
"SALL2",28.8483404730219,0.426894542623297,0.110540408553908,3.86188678156649,0.000112514708986693,0.00139810366582654
"SAMD1",112.926319689611,0.259209652107512,0.089041005463769,2.91112674163349,0.00360127903922454,0.0194408299638867
"SAMD10",24.195276541243,0.48793077679007,0.132299839157162,3.68806780037311,0.000225963446758787,0.00237507161942942
"SAMD14",50.5082907545372,-1.00699863506887,0.235673034385537,-4.27286319665034,1.92978863148066e-05,0.000383827440144498
"SAMD9",3901.89979875617,-0.379160594133417,0.12786590391579,-2.96529866463171,0.00302389204285623,0.0170474203426506
"SAMHD1",4486.40839011982,0.410618436335939,0.125582995428275,3.26969774001337,0.00107662458891137,0.00772295343287009
"SAP25",61.9346936061929,-0.464875197223734,0.211708935966805,-2.19582227410856,0.0281046667260651,0.0914172681578096
"SAP30L",307.655922489812,0.261196316265157,0.100313278717119,2.60380599264155,0.0092194928187331,0.0399387122396736
"SASH3",1258.13525090316,0.163193482610592,0.0664029273386526,2.45762482395258,0.0139859197703945,0.0543870574566886
"SASS6",147.792616450611,-0.169948749493422,0.0738626224821451,-2.3008761912631,0.0213986302282126,0.0747650240178882
"SAT2",43.3119789783393,0.283843908849005,0.130998425721849,2.16677343475635,0.0302521339972802,0.096573513740145
"SAV1",317.902787452883,-0.332602142985794,0.10265133106897,-3.24011524762716,0.00119481397477665,0.00835869479575381
"SBDS",597.333398001235,-0.396265443384332,0.17361501161891,-2.28243767453788,0.0224635131941524,0.0772953464673532
"SBF2-AS1",63.8594417197369,-0.727632648309559,0.222332999127429,-3.272715481576,0.00106519643460555,0.00765591711974221
"SBK1",176.270945113542,0.302410583372884,0.0945060630456102,3.19990668986958,0.00137472086142443,0.00933651884377609
"SBNO2",958.436186280879,-0.374422183390239,0.141183076552032,-2.6520330377717,0.00800087127825884,0.0359247525902372
"SCAMP2",515.30324448472,0.198148029514864,0.0474794488458822,4.17334308487974,3.00162415090712e-05,0.000525369987098773
"SCAMP4",117.042592518873,0.235436780096435,0.0939974668796526,2.50471409402842,0.0122550411452245,0.0492075914719109
"SCAMP5",12.4002954967378,0.666729928787014,0.212223510430224,3.14164028026586,0.00168004306116435,0.0108756010489886
"SCAPER",311.997515866225,-0.368340101744401,0.110722669550558,-3.32669094088459,0.000878837866208911,0.00658698299559028
"SCARA5",1.79989029815748,1.53680545702021,0.494461542699064,3.10803838986428,0.00188333602174273,0.0118574681081151
"SCARB1",43.9607534043923,0.321159003664063,0.131982014240392,2.433354313559,0.0149596541864728,0.0572398346065286
"SCARB2",414.987123898961,0.296782145943018,0.0955181497108555,3.10707595196737,0.00188947846592111,0.0118879956339261
"SCARNA10",10269.286187878,-0.508620274308683,0.221622832927251,-2.29498137710224,0.0217341915724464,0.0756784715267943
"SCARNA12",142.104233115609,-0.370363472709015,0.129730062125525,-2.85487778731391,0.00430533927141591,0.0224145963541308
"SCARNA13",851.759201832475,-0.563157131800224,0.12142336598387,-4.63796343674935,3.5185901054762e-06,0.000116723193065779
"SCARNA16",11.7222105246991,-0.734040753621192,0.239180297993065,-3.0689850283675,0.00214787354983816,0.0131141595013042
"SCARNA2",5455.9657892917,-0.4700845787402,0.134236850448621,-3.50190411328315,0.000461945836225245,0.00409336575609814
"SCARNA6",263.197753126977,-0.439254698582394,0.200281455888135,-2.19318706584465,0.0282939040431924,0.0919351783072471
"SCARNA7",1438.40520573147,-0.517184842401972,0.136410527100038,-3.79138511811988,0.000149809441820685,0.00173266074372596
"SCD5",21.9620693767463,0.695983036026725,0.228539137187892,3.04535601468788,0.00232405027834947,0.0139261154272927
