"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDK2AP2",183.787823854746,0.168243488776817,0.113460096069222,1.48284281968325,0.138116176425736,0.28720288417653
"CDK3",3.6282457301889,-0.650268597804503,0.397168292199302,-1.63726211426312,0.101575713392403,0.230777408916501
"CDK4",100.270533670818,0.364774934703592,0.116000285398639,3.14460376929272,0.0016631191676028,0.0108002841209202
"CDK5",26.003571374677,0.0263253955318755,0.137472273505811,0.191496036695448,0.848136985344159,0.919043616573783
"CDK5R1",162.076303763941,-0.00672947740873309,0.178470881707278,-0.0377063044926877,0.969921849314829,0.984286123185256
"CDK5RAP1",79.7629410875981,-0.0757925642371497,0.184595305971752,-0.410587711524733,0.681374875887283,0.812556451174906
"CDK5RAP2",651.439442080165,-0.359677876998466,0.0668849371395759,-5.3775617109109,7.55013385930721e-08,8.30876407582922e-06
"CDK5RAP3",317.954687492107,-0.0620201955781229,0.184710341535686,-0.335770022742016,0.737044297451011,0.851911955883942
"CDK6",1380.95637437872,0.0341403861698175,0.0940567206912006,0.362976573273317,0.716622384417055,0.838510595627724
"CDK7",113.254641831442,-0.202416356428293,0.116229020466026,-1.74153026169104,0.0815906735483329,0.196253395164786
"CDK8",425.516215186994,-0.482591601205323,0.145157644111674,-3.3246034279397,0.000885443841153971,0.00661760346186567
"CDK9",397.063747019699,0.0249551415631308,0.0838897455690365,0.2974754708559,0.76610353227396,0.869755977672763
"CDKAL1",343.304506586893,-0.269260394414413,0.0625065852949643,-4.30771242971907,1.64951648157767e-05,0.000343705372998123
"CDKL1",696.476979662068,-0.60724153840507,0.174777385428599,-3.47437133766453,0.000512051865548512,0.00438922070198253
"CDKL2",1.79509877590742,0.55574193909533,0.364528359366635,1.52455062772325,0.127371219981406,0.271264397394015
"CDKL3",10.3866424210408,-0.721679422850382,0.253095531261007,-2.85141116184364,0.00435256469766069,0.0225773169668666
"CDKL4",2.33716274819394,-0.620732274817339,0.364515537651164,-1.70289661400214,0.0885874178097085,0.20824501976296
"CDKL5",194.299229566884,0.0928525847456246,0.112472214259071,0.825560209313082,0.409053614822766,0.595263863584828
"CDKN1A",591.740023337975,-0.632505265609699,0.147841396702644,-4.27826900798203,1.88352311250961e-05,0.000376663631792184
"CDKN1B",1571.90352485173,0.11688908715573,0.096386535178684,1.21271178530318,0.22524003238453,0.404402238683362
"CDKN1C",167.76244861408,0.282014503136762,0.219022441240001,1.28760551448578,0.19788331877088,0.36950819268149
"CDKN2A",8.57692761162477,-0.433570899332175,0.232945772721301,-1.86125248922592,0.062708529095176,0.162543991354273
"CDKN2AIP",293.462452154854,-0.0239200475557061,0.100564489931058,-0.237857792269462,0.811991392936176,0.89740755700093
"CDKN2AIPNL",52.8910527695492,0.355330395580339,0.103516929908458,3.43258243742896,0.000597862095178549,0.00490125254184828
"CDKN2B",26.5571865402591,-0.706350402113183,0.195295687697377,-3.61682539149414,0.000298238339324557,0.00293102898401428
"CDKN2B-AS1",3.04688934218018,-1.01346843809355,0.346872961987097,-2.92172797870377,0.00348095414958052,0.0189818241546543
"CDKN2C",69.2071992942508,-0.340542203590615,0.140066411986273,-2.43129097662608,0.0150451265094852,0.0574842692289646
"CDKN2D",564.029404333971,-0.611227506918534,0.135962564300874,-4.49555736214226,6.93879485187898e-06,0.000185350540389291
"CDKN3",139.300081688414,-0.735245350236133,0.177801518381406,-4.13520287638344,3.54641193550606e-05,0.00059684943727775
"CDNF",6.14592267405316,0.262628383247712,0.224480362775876,1.16993923210078,0.242025424359961,0.424098326552952
"CDON",13.108585993904,0.0630192602589019,0.245370977839079,0.256832575775247,0.797308021521598,0.888616388634244
"CDPF1",17.2237261709015,0.203624764398791,0.140394188146571,1.45037887313546,0.146952895245818,0.300177871382421
"CDR1-AS",20.230373365776,-0.209910039999188,0.286265882721299,-0.73326949758645,0.463394075039386,0.644658232808273
"CDR2",259.282640367657,0.0661250570426861,0.123882370433449,0.533772939695314,0.593498637895969,0.750938279668587
"CDR2L",7.50457534048858,-0.63670058754982,0.241270372245178,-2.63895057492931,0.00831631045313053,0.0369171868375925
"CDRT4",19.4580166550303,-0.490805126960422,0.319860147692637,-1.53443662957366,0.12492227203317,0.267609455114302
"CDS1",6.20513000282769,-0.258205735030057,0.202948778457112,-1.27227045658037,0.203277041669279,0.37655735024675
"CDS2",1185.31950004203,0.0246051560507891,0.0548925034389679,0.448242556074097,0.653978152982953,0.794159541133918
"CDT1",6.25606441824168,0.0296809116769786,0.229860434189119,0.12912579662387,0.897258110126603,0.947417957363212
"CDV3",2993.64934257668,0.0567356348069046,0.0946602434237632,0.59936075330926,0.548932342631522,0.715731660334112
"CDYL",2700.77524443171,-0.560142245431177,0.159041377233342,-3.52199066164617,0.000428319230896376,0.00387957162415653
"CDYL2",178.606038623391,-0.0965317823231498,0.0818973763568709,-1.17869199988176,0.23852084240468,0.420098610443276
"CEACAM1",127.909379248782,-0.47931444986123,0.275065507998885,-1.74254654227012,0.0814128548311657,0.195988470673252
"CEACAM19",6.64243186601746,-0.235237036202861,0.267851320411198,-0.878237358851663,0.379814921968548,0.56807938882379
"CEACAM21",34.5245145201687,0.12568541904185,0.131676830230684,0.95449912351066,0.339831052760919,0.528824308860302
"CEACAM3",203.477537058668,0.0315691838225647,0.239997962203312,0.131539382804514,0.895348634238995,0.946434901647547
"CEACAM4",100.266408306966,0.140853301233876,0.248636019712091,0.566504006125009,0.571051210387015,0.733131620292879
"CEACAM6",18.9461579831972,-1.08682492091943,0.273422916014477,-3.97488599990605,7.04129756648308e-05,0.000990849668275851
"CEACAM8",32.009419385897,-1.33286010951265,0.254674761423562,-5.2335775326237,1.66260219185754e-07,1.37589365883388e-05
"CEBPA",168.639233790075,0.133596261572852,0.126261832087593,1.05808904689558,0.290014847493304,0.477492256803863
"CEBPA-AS1",3.76507822917923,0.0603789299283965,0.303092693801237,0.199209453620126,0.842098904709648,0.915512773013092
"CEBPB",1291.23253645581,-0.31952967093897,0.162486731506736,-1.96649700548456,0.0492412278947295,0.136886293488026
"CEBPB-AS1",4.85900140347876,0.448327978758778,0.293773008366946,1.5261033722975,0.126984122369143,0.270638316235662
"CEBPD",578.736749862217,-0.302625025344015,0.19604956670663,-1.54361486448407,0.122681661839428,0.264412288176968
"CEBPE",5.98762628384229,-0.444439100751566,0.260138311574436,-1.7084723048354,0.0875487409955418,0.20667575619988
"CEBPG",260.356882043825,0.0281122857663428,0.0950423770843799,0.295786854545781,0.767392862601732,0.870374755137845
"CEBPZ",403.989756687479,-0.042023343644631,0.0867952346687292,-0.484166484542858,0.628267720560416,0.776117777002038
"CEBPZOS",275.882511028846,0.21407670977892,0.0705221627423115,3.03559478969977,0.00240061751192029,0.0142824696128427
"CECR1",2390.13398442877,0.341142323629474,0.130911199387906,2.60590633364093,0.00916315157224439,0.0398113392616976
"CECR2",10.5015304964461,-0.0179216812437207,0.198402941617566,-0.0903297153641289,0.928025207221683,0.962974832495064
"CECR5",48.3831668047356,0.083461858635285,0.130015004598626,0.641940204462885,0.520912008485163,0.694286551564932
"CECR6",62.6319588664706,-0.0466630920198576,0.196261465828655,-0.237759826274795,0.812067379197915,0.897407728646227
"CECR7",9.77320266117181,-0.0400443757870567,0.326112071931486,-0.12279329480164,0.902270784050586,0.949818562795376
"CEL",4.22155621909646,-1.04994055930879,0.312608717609806,-3.35864133072357,0.000783266570466087,0.00602295942762583
"CELF1",1720.21685127655,-0.135844969412167,0.0799111662940806,-1.69994977813544,0.0891403725604089,0.209182108014641
"CELF2",4951.93414722349,-0.0443763334068574,0.0874115678614551,-0.507671175480946,0.611683966222481,0.763843479791381
