"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TADA3",337.937557043477,0.201566127903265,0.0815865840823406,2.47057932588323,0.0134894397511382,0.156849933810603
"TAF1",998.64964155591,0.0280453019332131,0.0427236833618041,0.656434551668037,0.511544565338137,0.770829544203548
"TAF10",527.677225721859,0.046185514267417,0.0710715454283949,0.649845363415508,0.515792113316663,0.773666271693882
"TAF11",85.305891813716,0.0475700612107658,0.102232103287507,0.465314315963791,0.641706384270953,0.849628487344205
"TAF12",123.265781153872,-0.000439016121842014,0.100426958969866,-0.00437149672105223,0.996512061367751,0.998517333094793
"TAF13",101.1655801387,-0.136096654539375,0.121958943365449,-1.11592188964415,0.264455571064786,0.579891715846506
"TAF15",347.558265323788,-0.0593547225164569,0.0623932294362768,-0.951300694846655,0.341451754351987,0.647669412716403
"TAF1A",31.7634569530421,-0.0144302397056158,0.160932656490219,-0.0896663239166304,0.928552377730263,0.975707091738934
"TAF1A-AS1",2.28168007022466,-1.0096937744688,0.331558405082031,-3.04529687377097,0.00232450736837774,0.0774623366238418
"TAF1B",94.8909662669229,0.00668823823000264,0.10100642647822,0.0662159672725856,0.947205884628378,0.981832645931246
"TAF1C",105.159457110158,0.376316545629211,0.198890015171047,1.89208364887285,0.058479836535098,0.294819153080053
"TAF1D",998.157310540066,0.040604209543546,0.0985158442451216,0.412159179619036,0.680222754669673,0.869788994660859
"TAF2",664.167777178303,-0.0175711395516561,0.0646874067089875,-0.271631534569075,0.785905349723905,0.916488894356535
"TAF3",305.914570001713,-0.188185500631386,0.0588836853345449,-3.19588523650004,0.00139402547706802,0.0607857661513582
"TAF4",261.884235821315,-0.0312400850754941,0.0721822533781875,-0.432794539009701,0.665164041029216,0.862024663960915
"TAF4B",230.533436865941,0.0139789599663965,0.107119647352234,0.130498562233224,0.896171991587948,0.96206803391225
"TAF5",61.883170991671,-0.120542731422329,0.0896357498278132,-1.34480641545239,0.178687757956074,0.48971119731289
"TAF5L",173.26154177808,-0.0678797836506078,0.0509578832933611,-1.33207620222034,0.182835149468955,0.495061758946826
"TAF6",151.014482241496,0.106136565524965,0.0652134614424199,1.62752540928499,0.103625556564673,0.384245477899865
"TAF6L",20.4448261609998,0.125712493245478,0.110313778249947,1.13959013316216,0.254457097930365,0.568337923244393
"TAF7",700.613391676058,-0.088544737307987,0.0776973169876434,-1.13961125996241,0.254448292169403,0.568337923244393
"TAF8",379.587861163465,-0.0840183774727275,0.0556637537120569,-1.50939115438291,0.131198852244759,0.427893723382665
"TAF9",305.749652497141,-0.133008192781506,0.0735351150913447,-1.80877112405801,0.070486568115286,0.321493732444236
"TAF9B",113.02102603886,-0.22149989666487,0.107648879972519,-2.05761450301586,0.0396271533407052,0.245474960965865
"TAGAP",2813.8617713353,-0.139660356725481,0.0846356487595032,-1.65013630512047,0.0989150607364034,0.375932561942463
"TAGLN",44.4825712395573,0.10708230126431,0.241605100824569,0.443212088233446,0.65761233613921,0.858080867292199
"TAGLN2",4198.66642822789,0.378769262531226,0.117613561133782,3.22045569303345,0.00127986974874667,0.0594971029252892
"TAL1",1510.93892150522,0.386111208663631,0.155165000576513,2.48839111416261,0.0128322524934015,0.154133639932331
"TALDO1",2155.6407544721,0.369698645039604,0.141899054286057,2.60536369956576,0.0091776781075281,0.139658347573056
"TAMM41",108.874298166711,0.137952006813611,0.161426761313474,0.854579536200458,0.392783960446886,0.687758944104005
"TANC1",9.59616847303725,0.390642631074916,0.201114773032361,1.94238655462699,0.0520903217576152,0.27812179959239
"TANC2",407.089911623403,0.190244118285188,0.107031506254937,1.77745903932294,0.0754927443983065,0.332729373701618
"TANGO2",1340.45649448002,0.386887513630878,0.180956607098112,2.13801264200933,0.0325157172030538,0.225843655571981
"TANGO6",203.637739959663,0.0192724076587155,0.105953850918511,0.181894357700484,0.855665632537474,0.946423730434818
"TANK",2122.86388101017,0.0197917533321792,0.140592882995583,0.140773507950619,0.888048872214177,0.958587199940471
"TAOK1",3288.61387135643,0.00459074560071701,0.047312333359174,0.0970306318622278,0.922702068507841,0.973920413491337
"TAOK2",236.403894107118,0.116174031622647,0.0692530287355631,1.67752997585488,0.0934388928414639,0.366659724161768
"TAOK3",1033.74162179837,0.06395749471159,0.0425166561775829,1.50429268107194,0.132506022754663,0.430580882069815
"TAP1",806.180481540048,0.0531755007129123,0.110350924986712,0.481876347835921,0.629893789077553,0.842449559664973
"TAP2",980.738625485338,0.0423664154292574,0.0870190841274482,0.486863494991599,0.626355070146482,0.840126718240227
"TAPBP",3688.48893498938,-0.0850271970631778,0.0871250641731627,-0.975921198682673,0.329103516127671,0.638157366893009
"TAPBPL",141.565800643093,0.00163161685637521,0.0892583956623478,0.0182797018058378,0.985415720374323,0.994830418069511
"TAPT1",331.959434408565,-0.0650315601420149,0.0725149239212289,-0.896802432181505,0.369824349917497,0.669359338247191
"TAPT1-AS1",40.0518465910989,0.287673682488124,0.219141596859926,1.31272969901741,0.189274046340162,0.502273704965389
"TARBP1",247.405449473352,0.131571978908929,0.138987510891193,0.946646055212333,0.343819167398201,0.649110215534125
"TARBP2",30.6788080625208,-0.0213666820208976,0.10113989147053,-0.211258700303463,0.832685407980399,0.936873941337585
"TARDBP",847.326923371014,0.0620993955944549,0.126021880410022,0.492766775042632,0.622177389397817,0.838146437459581
"TARS",445.800489071618,0.0438696548402842,0.134925540959417,0.325139736541648,0.745075315937999,0.899578472716364
"TARS2",69.8176736177958,-0.0598250700186282,0.102999760905603,-0.580827270788098,0.561356873443369,0.801104367007995
"TARSL2",149.37215018041,0.0112814793226715,0.0725531101094003,0.155492704663667,0.876432904829453,0.953395360786519
"TAS1R3",3.82550351504595,-0.374616123016258,0.297832756850555,-1.25780698865247,0.208461567628143,0.524160647633756
"TAS2R10",3.20170146472678,0.535807332403275,0.433215472727313,1.23681485573471,0.21615582556402,0.532867678972022
"TAS2R12",11.6354206664688,0.144181178609636,0.365603392777307,0.394364990746839,0.693311587111516,0.875435967571475
"TAS2R13",20.953152739813,0.471150650515646,0.341533876987772,1.37951366544091,0.167736435828326,0.477570579888634
"TAS2R14",37.7539084175631,0.559443096121304,0.270281569694288,2.0698529195094,0.038466119944234,0.241988607127811
"TAS2R15P",20.2556979835955,0.52607148315744,0.33100684207751,1.5893069758185,0.11199110460555,0.397059009730144
"TAS2R18",40.6059062416185,0.266291335171595,0.294071037852187,0.905534040742378,0.365182534400977,0.666045421147006
"TAS2R19",19.4941535373213,0.424375322374229,0.321640633077171,1.31940830458573,0.187032646907353,0.499314190913994
"TAS2R20",19.8857873602344,0.408444473667778,0.295100160580003,1.38408760220599,0.166331632638042,0.476215282099031
"TAS2R3",9.82764516861657,0.956318997458634,0.403844361236616,2.36803850505744,0.0178826746649845,0.176101958236156
"TAS2R30",81.2400248537442,0.215135021794663,0.284312537243613,0.756684963246361,0.449238625537409,0.730041206707814
