"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLEC17A",24.4166638417433,-0.759822432502316,0.254322915930991,-2.98762865989036,0.00281150928870737,0.0859367507227284
"CLEC1A",14.9647654566025,0.786458072815198,0.223008304395497,3.52658648720293,0.000420953653802428,0.0373675693186929
"CLEC4D",142.29885543664,0.815706287784718,0.216066531941366,3.77525515152933,0.000159843964816326,0.0235303636540033
"CLTCL1",38.3466788520113,1.09355079980087,0.237165466867177,4.61091917911178,4.00892388177821e-06,0.00363199877499089
"CLU",2906.01728748024,0.563406474035984,0.18614458390622,3.02671430031953,0.00247227506458185,0.0802709862115366
"CMTM1",24.1628133103906,0.694831684013304,0.224272772351444,3.09815443367542,0.00194729924211772,0.0715775437762416
"CMTM5",147.338118392721,0.65141142014189,0.196733817065912,3.31113089684855,0.000929197325005359,0.0525215892825036
"CNN1",13.2270627833858,0.900512554048998,0.30378834090072,2.96427621737889,0.00303395821995136,0.0882608997769544
"CNOT7",886.89873246948,-0.180952234793645,0.0598464680036745,-3.0236075883799,0.00249780196329454,0.080517649054011
"CNR2",102.190536192809,-0.669753532382267,0.181719561713589,-3.68564356014614,0.000228125444713693,0.0294804804044625
"COL10A1",10.8068283662581,0.990832250395176,0.290461767172719,3.41123122688292,0.00064670223883902,0.0436030345385164
"COL6A3",63.3322503103993,0.738746899943234,0.202464970319905,3.6487640245914,0.000263505003399661,0.0305962669632207
"COLGALT2",26.4733220423688,-0.689555290867379,0.198484841512285,-3.47409548060979,0.000512578600711286,0.040065048590995
"CORO1C",1758.23855806659,0.339539722161261,0.101374038009225,3.34937552877555,0.000809939381419871,0.0495911228413385
"CR1",1888.70305426787,0.708623819858461,0.197328073707497,3.59109480239931,0.000329291821185069,0.0332396572641956
"CRISP3",10.0389981855142,1.67376656229912,0.32354914290776,5.1731447880123,2.30186502557199e-07,0.000527432600661855
"CSAD",130.844569906083,0.641208591450187,0.186473017823731,3.43861325854826,0.000584701894361496,0.0429529057312199
"CTC-137K3.1",4.57530333853268,0.864146287000042,0.280671014057065,3.07885832066844,0.0020779547632198,0.0743058115228296
"CTD-2095E4.3",14.514577768969,0.720559229295953,0.223275524680734,3.22721995761199,0.00124999330850783,0.0586683460309059
"CTD-2313J17.5",9.85676130240792,1.0953490408593,0.293573193921898,3.73109351785948,0.000190650430555847,0.0267288877441987
"CTD-3014M21.1",121.214113817429,-1.39231002992939,0.388341680473421,-3.58527065194765,0.000336728811294718,0.033797241201825
"CTSA",1549.45851281578,0.499161029289,0.137789425191261,3.6226367052198,0.000291615254912226,0.031148680959532
"CXCL3",3.72638612666252,0.833001544504527,0.262343379577828,3.17523371790446,0.00149715861353792,0.0622224757419807
"CXXC5",300.176708114015,-0.480960140139681,0.14809483627645,-3.24764962933528,0.00116362462804352,0.057195557432729
"CYB5R1",204.273200476079,0.311013688812335,0.0924272515835856,3.36495658459641,0.000765557040940844,0.0481265662925979
"CYB5R3",1269.99467257255,0.517534760610295,0.142928416190642,3.62093679062386,0.000293538230503964,0.031148680959532
"CYP1B1-AS1",11.3905136488857,0.970699264374299,0.281738456307329,3.44539143536525,0.000570232976207787,0.0426346387819286
"CYSTM1",238.519221064752,0.729207391913795,0.228106533620902,3.19678432852647,0.00138968789818499,0.0607857661513582
"DACH1",31.5821915803875,0.718709957698942,0.200604962718638,3.58271275026721,0.00034004446952473,0.0339252466098202
"DAPK2",145.027786306979,0.718761556821438,0.225414229564274,3.18862548389605,0.00142950950641981,0.0615552074338733
"DCAF8",902.635161537148,0.296539490441413,0.0993631470026151,2.98440115260851,0.00284133989585825,0.086241012474804
"DDAH1",18.5964114972506,1.26122006280428,0.251939115398618,5.00605100882718,5.55580399990019e-07,0.000981432776582368
"DDX10P1",24.9100294311903,1.10630512227465,0.262193085664403,4.21942904966867,2.44921783461833e-05,0.00727264410037859
"DDX60L",1790.22541432457,0.59341512802285,0.171907489133029,3.45194459540759,0.000556561997270222,0.0420156738537541
"DEFA1",102.511363020174,1.58577718712616,0.351027525516221,4.51752945810763,6.25653260877513e-06,0.00418353332345105
"DEFA3",62.3511044749603,1.33611905149953,0.390788945604434,3.41902980247548,0.000628448428722116,0.043154985251014
"DEFA4",6.71985537352033,1.62230294397568,0.373880052634567,4.33910002029804,1.43067401874691e-05,0.00597504403893041
"DGAT1",146.298649607303,0.303883546386848,0.100969352212139,3.00966124600248,0.00261539210990279,0.0825045103123043
"DGKH",450.644027118077,0.437832701650536,0.138305490528127,3.16569284399808,0.00154714069827325,0.0629729042281038
"DHRS13",102.625354138249,0.692490070559247,0.164330520406663,4.21400765265982,2.50878779157655e-05,0.00727264410037859
"DNAAF2",45.3286924999736,-0.360521527846217,0.11188077041639,-3.22237258918092,0.00127133694401073,0.0592563776146426
"DNAJC5B",2.05800460789815,-1.08586387472774,0.377500738938736,-2.87645496477814,0.00402169579273867,0.0978388285316401
"DOK3",1090.46686812009,0.488942461301056,0.159653509083216,3.06252248452744,0.00219479986072201,0.0758004641662895
"DRG1",146.545069640584,-0.224915151346778,0.0775429730726196,-2.90052267065054,0.00372540888649158,0.0948261498269075
"DYNLRB1",1059.26817324801,0.311821670472443,0.102040959921487,3.0558480703471,0.00224424944234927,0.0762422318084309
"DYSF",1730.31622008597,0.687664517206214,0.212787418420241,3.23169726063465,0.00123057354646513,0.0581232130970762
"DZIP1L",3.25443880316089,1.99906067413979,0.445866950989302,4.48353633231668,7.34160956846773e-06,0.00418353332345105
"E2F5",63.2648994193789,-0.603195952870366,0.204645798865759,-2.94751202425633,0.00320342293764993,0.0893972609693303
"E2F8",11.1889791694492,0.683963082998723,0.209752348885139,3.2608125088185,0.00111093471997472,0.0565665885386544
"ECHDC3",8.08812848626978,0.915991361164463,0.310187117169965,2.95302838338883,0.00314673028485697,0.0886786193915816
"EEF1A1",70936.6729337915,-0.302556528513561,0.102270815324793,-2.95838580686678,0.00309254799350886,0.0883739709081061
"EEF1B2",1156.45110411062,-0.357297456355084,0.118000107214925,-3.02794179419095,0.00246225508083069,0.0802709862115366
"EEF1B2P3",101.256949640039,-0.45815645789108,0.125472656071779,-3.65144464327736,0.000260769311420998,0.0305962669632207
"EEF1DP7",3.60181439560263,1.01639866704478,0.349882585783601,2.90497071972999,0.00367287457802088,0.0943042578789809
"EGF",381.104594020154,0.537689995520187,0.180324543122792,2.98179042191748,0.00286568099080396,0.0864664923236989
"EHD2",17.8630421922916,0.61130205621276,0.211486023854944,2.89050805849963,0.00384619670146287,0.0962366355968011
"EIF3D",989.032577261837,-0.208795392403835,0.0655173680375976,-3.18687088107716,0.00143820964001558,0.0615552074338733
"EIF3E",2070.82622334651,-0.369968612794624,0.124846763801514,-2.96338168110481,0.00304279014798558,0.0882608997769544
"EIF3F",1124.18210332077,-0.241381865612542,0.077923781282623,-3.09766622768306,0.00195050972692661,0.0715775437762416
"EIF3L",1800.83470369909,-0.324053125161802,0.102996698629586,-3.14624769020234,0.00165379884162643,0.0655145936487205
"EIF4B",5586.34443929115,-0.288059124826441,0.0951384345031839,-3.02778920349799,0.00246349864681093,0.0802709862115366
"EIF4HP2",3.38241868552857,1.84635123508884,0.486064516178595,3.79857235744078,0.000145531944507887,0.0223549721715811
"ELANE",8.30818007951659,1.54603198058608,0.362385364225465,4.26626495772106,1.98772697754451e-05,0.00664479891433392
"ENDOD1",1255.47770099914,0.530043706161091,0.156062348742109,3.39635863764283,0.000682888205651038,0.0453504517023519
"ENOPH1",172.249356122613,-0.243873612010151,0.0705039244871536,-3.4590076195629,0.000542169566716702,0.0411671649953314
"EPAS1",36.5699384878638,0.588169911222542,0.201085217853504,2.9249783624127,0.00344480174649127,0.0917834432153368
"EPS15L1",399.633182712266,0.253552065759171,0.0850565139956856,2.98098351141022,0.00287324262632388,0.0864664923236989
"ERG",17.8881751894601,1.7933157081324,0.310874501923044,5.76861626488855,7.99250638365262e-09,4.70625417557412e-05
"ERLIN1",162.079415006435,0.510309708145394,0.175644075740611,2.9053624837254,0.00366828002346993,0.0943042578789809
"ERMAP",317.883203118359,0.501455531448732,0.169607121850749,2.95657119805383,0.00311080402206559,0.0883739709081061
"ETV3",541.203746163334,-0.307952244884917,0.107444559317714,-2.86615019727801,0.00415497062113281,0.0993201028718689
"EXOC7",601.638414112594,0.211075465787611,0.0604822395068913,3.48987516845439,0.000483246222371457,0.039171656567782
"FAM151B",23.7771532665072,0.46352008665578,0.161953756308973,2.86205208955749,0.00420907724536395,0.0999372977679492
"FAM157C",836.283981117716,0.741279557356065,0.219955757427452,3.37013027540578,0.000751326542971669,0.0478611118323817
"FAM160A2",280.137410270279,0.516315135153207,0.119426275603284,4.32329596267682,1.53715300163306e-05,0.00603417950529957
"FAM204BP",6.00493861315552,1.11283711826347,0.340545435608016,3.2678080570265,0.00108383843101465,0.0560656704589922
"FAM209A",8.33573387705192,0.767608187687391,0.256561288102556,2.99190962660179,0.00277238321565611,0.0854697199032551
"FAM212A",9.74407991732228,0.567851250602292,0.191566162522988,2.96425654261435,0.00303415222092301,0.0882608997769544
"FAM214B",1440.76211881472,0.566032957371551,0.1682019120032,3.36519930499234,0.00076488386998953,0.0481265662925979
"FAM3C",189.330253413702,-0.389389248706239,0.128672848638313,-3.02619591333347,0.00247651783103807,0.0802709862115366
"FAM63A",518.125841662803,0.433058160673396,0.135357062622678,3.19937617057037,0.00137725337533863,0.0607857661513582
"FAR1",1269.18387893747,0.238742840157859,0.0770966797888557,3.09666824578831,0.00195708766736058,0.0715775437762416
"FAR2",174.312567954935,0.506724882476467,0.164724863271814,3.07618942527404,0.00209664599496002,0.0746718780261467
"FBL",361.108385081245,-0.294972913302929,0.0924599518611436,-3.19027759981878,0.00142136192402658,0.0615468163454744
"FBN1",16.6584628053243,0.96310629091842,0.219955431815069,4.37864290493252,1.19420622652696e-05,0.00569400783466004
"FERMT3",1248.18439593171,0.357393458840735,0.120909356236029,2.95587926333064,0.00311779112921488,0.0883739709081061
"FGD4",708.523890766621,0.419802968850355,0.137291360376652,3.05775227005288,0.0022300384842368,0.0762422318084309
